"id","Sex","StatutBaguage","year","Age","StateCode","AFR","boldness_BLUP_mean"
"waal_0020","F","P",2010,27,0,10,1.04520659527196
"waal_0020","F","P",2011,28,1,10,1.04520659527196
"waal_0021","F","P",1992,9,3,10,NA
"waal_0021","F","P",1993,10,1,10,NA
"waal_0021","F","P",1994,11,3,10,NA
"waal_0021","F","P",1995,12,1,10,NA
"waal_0021","F","P",1996,13,1,10,NA
"waal_0021","F","P",1997,14,3,10,NA
"waal_0021","F","P",1998,15,3,10,NA
"waal_0021","F","P",1999,16,3,10,NA
"waal_0021","F","P",2000,17,1,10,NA
"waal_0021","F","P",2001,18,3,10,NA
"waal_0021","F","P",2002,19,1,10,NA
"waal_0022","M","P",1992,9,3,10,-0.812181116058921
"waal_0022","M","P",1993,10,1,10,-0.812181116058921
"waal_0022","M","P",1994,11,3,10,-0.812181116058921
"waal_0022","M","P",1995,12,1,10,-0.812181116058921
"waal_0022","M","P",1996,13,3,10,-0.812181116058921
"waal_0022","M","P",1997,14,1,10,-0.812181116058921
"waal_0022","M","P",1998,15,3,10,-0.812181116058921
"waal_0022","M","P",1999,16,1,10,-0.812181116058921
"waal_0022","M","P",2000,17,3,10,-0.812181116058921
"waal_0022","M","P",2001,18,1,10,-0.812181116058921
"waal_0022","M","P",2002,19,3,10,-0.812181116058921
"waal_0022","M","P",2003,20,1,10,-0.812181116058921
"waal_0022","M","P",2004,21,3,10,-0.812181116058921
"waal_0022","M","P",2005,22,1,10,-0.812181116058921
"waal_0022","M","P",2006,23,3,10,-0.812181116058921
"waal_0022","M","P",2007,24,3,10,-0.812181116058921
"waal_0022","M","P",2008,25,3,10,-0.812181116058921
"waal_0022","M","P",2009,26,3,10,-0.812181116058921
"waal_0022","M","P",2010,27,0,10,-0.812181116058921
"waal_0022","M","P",2011,28,1,10,-0.812181116058921
"waal_0023","F","P",1992,9,3,10,NA
"waal_0023","F","P",1993,10,1,10,NA
"waal_0024","M","P",1991,8,3,9,NA
"waal_0024","M","P",1992,9,0,9,NA
"waal_0024","M","P",1993,10,1,9,NA
"waal_0024","M","P",1994,11,3,9,NA
"waal_0024","M","P",1995,12,3,9,NA
"waal_0024","M","P",1996,13,0,9,NA
"waal_0024","M","P",1997,14,1,9,NA
"waal_0025","F","P",1991,8,3,9,NA
"waal_0025","F","P",1992,9,1,9,NA
"waal_0025","F","P",1993,10,3,9,NA
"waal_0025","F","P",1994,11,1,9,NA
"waal_0025","F","P",1995,12,3,9,NA
"waal_0025","F","P",1996,13,1,9,NA
"waal_0026","F","P",1991,8,3,9,NA
"waal_0026","F","P",1992,9,1,9,NA
"waal_0026","F","P",1993,10,3,9,NA
"waal_0026","F","P",1994,11,1,9,NA
"waal_0026","F","P",1995,12,3,9,NA
"waal_0026","F","P",1996,13,1,9,NA
"waal_0026","F","P",1997,14,3,9,NA
"waal_0026","F","P",1998,15,1,9,NA
"waal_0026","F","P",1999,16,3,9,NA
"waal_0026","F","P",2000,17,1,9,NA
"waal_0026","F","P",2001,18,3,9,NA
"waal_0026","F","P",2002,19,1,9,NA
"waal_0027",NA,"P",1994,11,3,12,NA
"waal_0027",NA,"P",1995,12,1,12,NA
"waal_0028","M","P",1992,9,3,10,NA
"waal_0028","M","P",1993,10,1,10,NA
"waal_0028","M","P",1994,11,3,10,NA
"waal_0028","M","P",1995,12,1,10,NA
"waal_0028","M","P",1996,13,3,10,NA
"waal_0028","M","P",1997,14,1,10,NA
"waal_0028","M","P",1998,15,3,10,NA
"waal_0028","M","P",1999,16,1,10,NA
"waal_0029","F","P",1990,7,3,8,NA
"waal_0029","F","P",1991,8,1,8,NA
"waal_0029","F","P",1992,9,3,8,NA
"waal_0029","F","P",1993,10,1,8,NA
"waal_0029","F","P",1994,11,3,8,NA
"waal_0029","F","P",1995,12,1,8,NA
"waal_0029","F","P",1996,13,3,8,NA
"waal_0029","F","P",1997,14,3,8,NA
"waal_0029","F","P",1998,15,3,8,NA
"waal_0029","F","P",1999,16,3,8,NA
"waal_0029","F","P",2000,17,1,8,NA
"waal_0029","F","P",2001,18,3,8,NA
"waal_0029","F","P",2002,19,1,8,NA
"waal_0030","M","P",1990,7,3,8,NA
"waal_0030","M","P",1991,8,0,8,NA
"waal_0030","M","P",1992,9,1,8,NA
"waal_0030","M","P",1993,10,3,8,NA
"waal_0030","M","P",1994,11,1,8,NA
"waal_0030","M","P",1995,12,3,8,NA
"waal_0030","M","P",1996,13,3,8,NA
"waal_0030","M","P",1997,14,3,8,NA
"waal_0030","M","P",1998,15,3,8,NA
"waal_0030","M","P",1999,16,3,8,NA
"waal_0030","M","P",2000,17,0,8,NA
"waal_0031","F","P",1989,6,3,7,NA
"waal_0031","F","P",1990,7,0,7,NA
"waal_0032","F","P",1992,9,3,10,NA
"waal_0032","F","P",1993,10,1,10,NA
"waal_0032","F","P",1994,11,3,10,NA
"waal_0032","F","P",1995,12,0,10,NA
"waal_0032","F","P",1996,13,3,10,NA
"waal_0032","F","P",1997,14,1,10,NA
"waal_0032","F","P",1998,15,3,10,NA
"waal_0032","F","P",1999,16,1,10,NA
"waal_0033","M","P",1994,11,3,12,NA
"waal_0033","M","P",1995,12,0,12,NA
"waal_0033","M","P",1996,13,3,12,NA
"waal_0033","M","P",1997,14,1,12,NA
"waal_0033","M","P",1998,15,3,12,NA
"waal_0033","M","P",1999,16,1,12,NA
"waal_0033","M","P",2000,17,3,12,NA
"waal_0033","M","P",2001,18,3,12,NA
"waal_0033","M","P",2002,19,3,12,NA
"waal_0033","M","P",2003,20,1,12,NA
"waal_0033","M","P",2004,21,3,12,NA
"waal_0033","M","P",2005,22,3,12,NA
"waal_0033","M","P",2006,23,3,12,NA
"waal_0033","M","P",2007,24,0,12,NA
"waal_0034","F","P",1992,9,3,10,NA
"waal_0034","F","P",1993,10,1,10,NA
"waal_0035","F","P",1989,6,3,7,NA
"waal_0035","F","P",1990,7,1,7,NA
"waal_0035","F","P",1991,8,3,7,NA
"waal_0035","F","P",1992,9,1,7,NA
"waal_0035","F","P",1993,10,3,7,NA
"waal_0035","F","P",1994,11,1,7,NA
"waal_0035","F","P",1995,12,3,7,NA
"waal_0035","F","P",1996,13,1,7,NA
"waal_0035","F","P",1997,14,3,7,NA
"waal_0035","F","P",1998,15,3,7,NA
"waal_0035","F","P",1999,16,3,7,NA
"waal_0035","F","P",2000,17,1,7,NA
"waal_0035","F","P",2001,18,3,7,NA
"waal_0035","F","P",2002,19,1,7,NA
"waal_0035","F","P",2003,20,3,7,NA
"waal_0035","F","P",2004,21,0,7,NA
"waal_0036","M","A",1994,18,3,19,0.870324339874508
"waal_0036","M","A",1995,19,1,19,0.870324339874508
"waal_0036","M","A",1996,20,3,19,0.870324339874508
"waal_0036","M","A",1997,21,0,19,0.870324339874508
"waal_0036","M","A",1998,22,3,19,0.870324339874508
"waal_0036","M","A",1999,23,0,19,0.870324339874508
"waal_0036","M","A",2000,24,1,19,0.870324339874508
"waal_0036","M","A",2001,25,3,19,0.870324339874508
"waal_0036","M","A",2002,26,0,19,0.870324339874508
"waal_0036","M","A",2003,27,0,19,0.870324339874508
"waal_0036","M","A",2004,28,1,19,0.870324339874508
"waal_0036","M","A",2005,29,3,19,0.870324339874508
"waal_0036","M","A",2006,30,1,19,0.870324339874508
"waal_0036","M","A",2007,31,3,19,0.870324339874508
"waal_0036","M","A",2008,32,1,19,0.870324339874508
"waal_0036","M","A",2009,33,3,19,0.870324339874508
"waal_0036","M","A",2010,34,0,19,0.870324339874508
"waal_0036","M","A",2011,35,0,19,0.870324339874508
"waal_0036","M","A",2012,36,3,19,0.870324339874508
"waal_0036","M","A",2013,37,1,19,0.870324339874508
"waal_0037","M","P",1994,11,3,12,NA
"waal_0037","M","P",1995,12,1,12,NA
"waal_0037","M","P",1996,13,3,12,NA
"waal_0037","M","P",1997,14,3,12,NA
"waal_0037","M","P",1998,15,1,12,NA
"waal_0038","M","A",1999,23,3,24,-0.784538781964562
"waal_0038","M","A",2000,24,1,24,-0.784538781964562
"waal_0038","M","A",2001,25,3,24,-0.784538781964562
"waal_0038","M","A",2002,26,3,24,-0.784538781964562
"waal_0038","M","A",2003,27,1,24,-0.784538781964562
"waal_0038","M","A",2004,28,3,24,-0.784538781964562
"waal_0038","M","A",2005,29,0,24,-0.784538781964562
"waal_0038","M","A",2006,30,3,24,-0.784538781964562
"waal_0038","M","A",2007,31,3,24,-0.784538781964562
"waal_0038","M","A",2008,32,3,24,-0.784538781964562
"waal_0038","M","A",2009,33,3,24,-0.784538781964562
"waal_0038","M","A",2010,34,3,24,-0.784538781964562
"waal_0038","M","A",2011,35,3,24,-0.784538781964562
"waal_0038","M","A",2012,36,3,24,-0.784538781964562
"waal_0038","M","A",2013,37,1,24,-0.784538781964562
"waal_0039","F","P",1992,9,3,10,NA
"waal_0039","F","P",1993,10,1,10,NA
"waal_0039","F","P",1994,11,3,10,NA
"waal_0039","F","P",1995,12,1,10,NA
"waal_0039","F","P",1996,13,3,10,NA
"waal_0039","F","P",1997,14,1,10,NA
"waal_0039","F","P",1998,15,3,10,NA
"waal_0039","F","P",1999,16,1,10,NA
"waal_0039","F","P",2000,17,3,10,NA
"waal_0039","F","P",2001,18,1,10,NA
"waal_0039","F","P",2002,19,3,10,NA
"waal_0039","F","P",2003,20,1,10,NA
"waal_0040","M","P",1995,12,3,13,NA
"waal_0040","M","P",1996,13,1,13,NA
"waal_0040","M","P",1997,14,3,13,NA
"waal_0040","M","P",1998,15,1,13,NA
"waal_0040","M","P",1999,16,3,13,NA
"waal_0040","M","P",2000,17,0,13,NA
"waal_0040","M","P",2001,18,0,13,NA
"waal_0040","M","P",2002,19,1,13,NA
"waal_0041","M","P",1995,12,3,13,NA
"waal_0041","M","P",1996,13,0,13,NA
"waal_0042","M","P",1991,8,3,9,NA
"waal_0042","M","P",1992,9,0,9,NA
"waal_0043","F","P",1991,8,3,9,NA
"waal_0043","F","P",1992,9,1,9,NA
"waal_0043","F","P",1993,10,3,9,NA
"waal_0043","F","P",1994,11,1,9,NA
"waal_0044","M","P",1996,13,3,14,NA
"waal_0044","M","P",1997,14,0,14,NA
"waal_0044","M","P",1998,15,0,14,NA
"waal_0044","M","P",1999,16,3,14,NA
"waal_0044","M","P",2000,17,3,14,NA
"waal_0044","M","P",2001,18,1,14,NA
"waal_0044","M","P",2002,19,3,14,NA
"waal_0044","M","P",2003,20,1,14,NA
"waal_0044","M","P",2004,21,3,14,NA
"waal_0044","M","P",2005,22,1,14,NA
"waal_0044","M","P",2006,23,3,14,NA
"waal_0044","M","P",2007,24,1,14,NA
"waal_0044","M","P",2008,25,3,14,NA
"waal_0044","M","P",2009,26,1,14,NA
"waal_0044","M","P",2010,27,3,14,NA
"waal_0044","M","P",2011,28,1,14,NA
"waal_0045","M","P",1991,8,3,9,NA
"waal_0045","M","P",1992,9,0,9,NA
"waal_0045","M","P",1993,10,0,9,NA
"waal_0045","M","P",1994,11,3,9,NA
"waal_0045","M","P",1995,12,1,9,NA
"waal_0045","M","P",1996,13,3,9,NA
"waal_0045","M","P",1997,14,1,9,NA
"waal_0045","M","P",1998,15,3,9,NA
"waal_0045","M","P",1999,16,1,9,NA
"waal_0045","M","P",2000,17,3,9,NA
"waal_0045","M","P",2001,18,1,9,NA
"waal_0045","M","P",2002,19,3,9,NA
"waal_0045","M","P",2003,20,1,9,NA
"waal_0045","M","P",2004,21,3,9,NA
"waal_0045","M","P",2005,22,1,9,NA
"waal_0045","M","P",2006,23,3,9,NA
"waal_0045","M","P",2007,24,1,9,NA
"waal_0046","M","P",1991,8,3,9,NA
"waal_0046","M","P",1992,9,0,9,NA
"waal_0046","M","P",1993,10,1,9,NA
"waal_0046","M","P",1994,11,3,9,NA
"waal_0046","M","P",1995,12,1,9,NA
"waal_0046","M","P",1996,13,3,9,NA
"waal_0046","M","P",1997,14,1,9,NA
"waal_0047","F","P",1992,9,3,10,NA
"waal_0047","F","P",1993,10,0,10,NA
"waal_0047","F","P",1994,11,1,10,NA
"waal_0047","F","P",1995,12,3,10,NA
"waal_0047","F","P",1996,13,0,10,NA
"waal_0047","F","P",1997,14,3,10,NA
"waal_0047","F","P",1998,15,3,10,NA
"waal_0047","F","P",1999,16,1,10,NA
"waal_0048","M","P",1991,8,3,9,NA
"waal_0048","M","P",1992,9,1,9,NA
"waal_0048","M","P",1993,10,3,9,NA
"waal_0048","M","P",1994,11,1,9,NA
"waal_0048","M","P",1995,12,3,9,NA
"waal_0048","M","P",1996,13,1,9,NA
"waal_0048","M","P",1997,14,3,9,NA
"waal_0048","M","P",1998,15,3,9,NA
"waal_0048","M","P",1999,16,1,9,NA
"waal_0049","M","P",1991,8,3,9,NA
"waal_0049","M","P",1992,9,0,9,NA
"waal_0049","M","P",1993,10,1,9,NA
"waal_0050","F","A",1991,15,3,16,NA
"waal_0050","F","A",1992,16,1,16,NA
"waal_0050","F","A",1993,17,3,16,NA
"waal_0050","F","A",1994,18,3,16,NA
"waal_0050","F","A",1995,19,1,16,NA
"waal_0050","F","A",1996,20,3,16,NA
"waal_0050","F","A",1997,21,3,16,NA
"waal_0050","F","A",1998,22,3,16,NA
"waal_0050","F","A",1999,23,1,16,NA
"waal_0050","F","A",2000,24,3,16,NA
"waal_0050","F","A",2001,25,1,16,NA
"waal_0050","F","A",2002,26,3,16,NA
"waal_0050","F","A",2003,27,1,16,NA
"waal_0051","M","P",1991,8,3,9,NA
"waal_0051","M","P",1992,9,1,9,NA
"waal_0051","M","P",1993,10,3,9,NA
"waal_0051","M","P",1994,11,1,9,NA
"waal_0051","M","P",1995,12,3,9,NA
"waal_0051","M","P",1996,13,1,9,NA
"waal_0051","M","P",1997,14,3,9,NA
"waal_0051","M","P",1998,15,1,9,NA
"waal_0051","M","P",1999,16,3,9,NA
"waal_0051","M","P",2000,17,3,9,NA
"waal_0051","M","P",2001,18,1,9,NA
"waal_0051","M","P",2002,19,3,9,NA
"waal_0051","M","P",2003,20,1,9,NA
"waal_0051","M","P",2004,21,3,9,NA
"waal_0051","M","P",2005,22,3,9,NA
"waal_0051","M","P",2006,23,1,9,NA
"waal_0051","M","P",2007,24,3,9,NA
"waal_0051","M","P",2008,25,1,9,NA
"waal_0051","M","P",2009,26,3,9,NA
"waal_0051","M","P",2010,27,1,9,NA
"waal_0052","M","A",1984,7,3,8,NA
"waal_0052","M","A",1985,8,2,8,NA
"waal_0053","F","A",1985,8,3,9,NA
"waal_0053","F","A",1986,9,0,9,NA
"waal_0053","F","A",1987,10,0,9,NA
"waal_0053","F","A",1988,11,3,9,NA
"waal_0053","F","A",1989,12,3,9,NA
"waal_0053","F","A",1990,13,3,9,NA
"waal_0053","F","A",1991,14,3,9,NA
"waal_0053","F","A",1992,15,0,9,NA
"waal_0053","F","A",1993,16,3,9,NA
"waal_0053","F","A",1994,17,0,9,NA
"waal_0053","F","A",1995,18,3,9,NA
"waal_0053","F","A",1996,19,0,9,NA
"waal_0053","F","A",1997,20,0,9,NA
"waal_0054","F","A",1986,9,3,10,NA
"waal_0054","F","A",1987,10,1,10,NA
"waal_0055","M","A",1985,8,3,9,NA
"waal_0055","M","A",1986,9,2,9,NA
"waal_0055","M","A",1987,10,0,9,NA
"waal_0056","M","A",1986,9,3,10,NA
"waal_0056","M","A",1987,10,1,10,NA
"waal_0057","M","A",1985,8,3,9,NA
"waal_0057","M","A",1986,9,1,9,NA
"waal_0057","M","A",1987,10,3,9,NA
"waal_0057","M","A",1988,11,1,9,NA
"waal_0057","M","A",1989,12,3,9,NA
"waal_0057","M","A",1990,13,3,9,NA
"waal_0057","M","A",1991,14,3,9,NA
"waal_0057","M","A",1992,15,3,9,NA
"waal_0057","M","A",1993,16,1,9,NA
"waal_0057","M","A",1994,17,3,9,NA
"waal_0057","M","A",1995,18,0,9,NA
"waal_0058","M","A",1985,8,3,9,NA
"waal_0058","M","A",1986,9,2,9,NA
"waal_0058","M","A",1987,10,3,9,NA
"waal_0058","M","A",1988,11,3,9,NA
"waal_0058","M","A",1989,12,3,9,NA
"waal_0058","M","A",1990,13,3,9,NA
"waal_0058","M","A",1991,14,3,9,NA
"waal_0058","M","A",1992,15,3,9,NA
"waal_0058","M","A",1993,16,3,9,NA
"waal_0058","M","A",1994,17,3,9,NA
"waal_0058","M","A",1995,18,0,9,NA
"waal_0058","M","A",1996,19,3,9,NA
"waal_0058","M","A",1997,20,3,9,NA
"waal_0058","M","A",1998,21,0,9,NA
"waal_0058","M","A",1999,22,1,9,NA
"waal_0058","M","A",2000,23,3,9,NA
"waal_0058","M","A",2001,24,1,9,NA
"waal_0058","M","A",2002,25,3,9,NA
"waal_0058","M","A",2003,26,0,9,NA
"waal_0059","F","A",1984,7,3,8,NA
"waal_0059","F","A",1985,8,1,8,NA
"waal_0060","M","A",1985,8,3,9,NA
"waal_0060","M","A",1986,9,1,9,NA
"waal_0060","M","A",1987,10,3,9,NA
"waal_0060","M","A",1988,11,1,9,NA
"waal_0060","M","A",1989,12,3,9,NA
"waal_0060","M","A",1990,13,3,9,NA
"waal_0060","M","A",1991,14,3,9,NA
"waal_0060","M","A",1992,15,3,9,NA
"waal_0060","M","A",1993,16,1,9,NA
"waal_0061","F","A",1985,8,3,9,NA
"waal_0061","F","A",1986,9,1,9,NA
"waal_0062","F","A",1985,8,3,9,NA
"waal_0062","F","A",1986,9,1,9,NA
"waal_0063","F","A",1985,8,3,9,NA
"waal_0063","F","A",1986,9,0,9,NA
"waal_0063","F","A",1987,10,0,9,NA
"waal_0063","F","A",1988,11,0,9,NA
"waal_0063","F","A",1989,12,0,9,NA
"waal_0063","F","A",1990,13,0,9,NA
"waal_0063","F","A",1991,14,0,9,NA
"waal_0064","F","A",1984,7,3,8,NA
"waal_0064","F","A",1985,8,1,8,NA
"waal_0064","F","A",1986,9,3,8,NA
"waal_0064","F","A",1987,10,1,8,NA
"waal_0064","F","A",1988,11,3,8,NA
"waal_0064","F","A",1989,12,1,8,NA
"waal_0064","F","A",1990,13,0,8,NA
"waal_0065","F","A",1985,8,3,9,NA
"waal_0065","F","A",1986,9,1,9,NA
"waal_0065","F","A",1987,10,3,9,NA
"waal_0065","F","A",1988,11,0,9,NA
"waal_0065","F","A",1989,12,0,9,NA
"waal_0065","F","A",1990,13,1,9,NA
"waal_0065","F","A",1991,14,3,9,NA
"waal_0065","F","A",1992,15,1,9,NA
"waal_0065","F","A",1993,16,3,9,NA
"waal_0065","F","A",1994,17,1,9,NA
"waal_0065","F","A",1995,18,3,9,NA
"waal_0065","F","A",1996,19,3,9,NA
"waal_0065","F","A",1997,20,3,9,NA
"waal_0065","F","A",1998,21,1,9,NA
"waal_0065","F","A",1999,22,3,9,NA
"waal_0065","F","A",2000,23,1,9,NA
"waal_0066","F","A",1984,7,3,8,NA
"waal_0066","F","A",1985,8,2,8,NA
"waal_0066","F","A",1986,9,3,8,NA
"waal_0066","F","A",1987,10,3,8,NA
"waal_0066","F","A",1988,11,0,8,NA
"waal_0066","F","A",1989,12,0,8,NA
"waal_0066","F","A",1990,13,1,8,NA
"waal_0066","F","A",1991,14,3,8,NA
"waal_0066","F","A",1992,15,1,8,NA
"waal_0066","F","A",1993,16,3,8,NA
"waal_0066","F","A",1994,17,1,8,NA
"waal_0066","F","A",1995,18,3,8,NA
