"DeploymentID","trackid","Year","Age","start_time","sex","tripduration.days","maxdistance.km","totalpathdistance.km","total_landings_hmm","propRest_hmm","propSearch_hmm","propTravel_hmm","propARSvsTravel_hmm","logmaxdistance.km","logtotalpathdistance.km","southLat","northLat","latRange","SAMIndex","IODIndex","SOIIndex","boldness","attempted_breeding","breeding_success","prevyear","med_travel_dist","min_latitude","med_latitude","id"
"waal_4619_2014",136,2014,NA,"2014-03-03 15:18:00","Female",5.072916667,312.2990304,789.7252536,18,0.652263374,0.25308642,0.094650206,0.727810651,5.7439611595772,6.67168510471833,-46.3592,-44.52604,1.83316,1.34,-0.051,-1.5,0.838336343,NA,NA,NA,30.3188192166374,-46.3592,-45.44629,"waal_4619"
"waal_4619_2014",137,2014,NA,"2014-03-14 17:13:00","Female",4.5,773.7472277,2763.385537,8,0.17016317,0.368298368,0.461538462,0.443820225,6.65124524105216,7.92421185083888,-47.10838,-42.45326,4.65512,1.34,-0.051,-1.5,0.838336343,NA,NA,NA,83.180792954438,-47.10838,-45.721965,"waal_4619"
"waal_4619_2014",138,2014,NA,"2014-03-21 16:23:00","Female",0.635416667,59.60921869,234.0405274,1,0.166666667,0.733333333,0.1,0.88,4.08781023811692,5.45549429437844,-46.41747,-46.1428,0.27467,1.34,-0.051,-1.5,0.838336343,NA,NA,NA,18.4934127218584,-46.41747,-46.27069,"waal_4619"
"waal_4619_2014",139,2014,NA,"2014-03-24 10:25:00","Female",1.90625,126.2504836,617.3546859,3,0.262295082,0.573770492,0.163934426,0.777777778,4.83826789864318,6.42544371433078,-46.45407,-45.42535,1.02872,1.34,-0.051,-1.5,0.838336343,NA,NA,NA,20.5863153135815,-46.45328,-46.08066,"waal_4619"
"waal_0015_2013",55,2013,30,"2013-02-23 09:00:00","Male",8.0625,2087.036621,4985.397543,22,0.362225097,0.217335058,0.420439845,0.340770791,7.64350045412018,8.51426842705978,-61.70506,-46.06122,15.64384,2.84,0.269,-0.4,-1.074301978,1,1,"no attempt",72.1821015830343,-61.70217,-57.841485,"waal_0015"
"waal_0020_2011",16,2011,28,"2011-02-11 12:25:00","Female",10.59375,666.9520941,2319.310674,34,0.538385827,0.335629921,0.125984252,0.727078891,6.5027182203977,7.74902529723463,-47.15605,-44.08108,3.07497,0.87,0.322,4.5,1.393113678,1,1,"failedrep",30.1627809090448,-47.03081,-44.71687,"waal_0020"
"waal_0038_2013",562,2013,NA,"2013-01-27 03:11:00","Male",13.125,2653.332597,11083.86499,21,0.187450357,0.264495631,0.548054011,0.325513196,7.88357171265772,9.31324572528797,-64.65269,-46.42519,18.2275,0.71,0.001,-0.1,-0.97919577,NA,NA,NA,104.146305338989,-64.6263,-59.65878,"waal_0038"
"waal_0093_2016",266,2016,31,"2016-01-23 09:13:00","Male",7.9375,1161.467245,4344.703831,17,0.3521682,0.327201051,0.320630749,0.505070994,7.05743935121015,8.37671287220021,-51.04727,-44.88434,6.16293,3.13,0.331,-3.6,1.340847166,1,1,"no attempt",89.6584388948975,-51.04727,-48.07621,"waal_0093"
"waal_0093_2016",267,2016,31,"2016-02-12 13:21:00","Male",7.90625,1111.476866,4614.118816,19,0.350923483,0.224274406,0.424802111,0.345528455,7.01344491987231,8.43687618959417,-54.66763,-44.54324,10.12439,1.35,-0.03,-3.2,1.340847166,1,1,"no attempt",61.4055476615223,-54.66763,-45.164165,"waal_0093"
"waal_0093_2016",268,2016,31,"2016-03-01 20:01:00","Male",14.59375,3916.743234,13334.08724,27,0.209285714,0.187142857,0.603571429,0.2366757,8.2730157798195,9.49807898582947,-65.8948,-45.32307,20.57173,4.36,0.091,-0.1,1.340847166,1,1,"no attempt",116.673889482226,-65.8948,-59.46974,"waal_0093"
"waal_0093_2016",269,2016,31,"2016-03-22 19:34:00","Male",5.541666667,2162.799632,5988.571452,6,0.101694915,0.148775895,0.74952919,0.165618449,7.67915878735803,8.69760817385182,-65.11778,-45.8057,19.31208,4.36,0.091,-0.1,1.340847166,1,1,"no attempt",132.261950369656,-63.02536,-50.49172,"waal_0093"
"waal_0093_2016",270,2016,31,"2016-04-02 07:01:00","Male",1.104166667,105.1304061,379.2719556,3,0.40952381,0.457142857,0.133333333,0.774193548,4.65520154241677,5.93825350870853,-47.13319,-46.2185,0.91469,1.06,0.222,-2,1.340847166,1,1,"no attempt",49.399355748662,-47.13319,-46.87682,"waal_0093"
"waal_0093_2016",271,2016,31,"2016-04-07 15:27:00","Male",1.708333333,77.24116247,665.8457351,5,0.27607362,0.607361963,0.116564417,0.838983051,4.34693250755064,6.50105801473128,-46.95453,-46.35032,0.604209999999995,1.06,0.222,-2,1.340847166,1,1,"no attempt",28.8216513218302,-46.95453,-46.83887,"waal_0093"
"waal_0093_2016",272,2016,31,"2016-04-12 18:13:00","Male",6.28125,1129.257537,4356.022666,14,0.215946844,0.295681063,0.488372093,0.377118644,7.02931564885382,8.37931468743693,-53.50113,-46.05011,7.45102000000001,1.06,0.222,-2,1.340847166,1,1,"no attempt",107.061769449548,-53.50113,-48.1821,"waal_0093"
"waal_0111_2014",708,2014,29,"2014-04-11 14:37:00","Male",1.041666667,157.5284779,662.3176925,2,0.101010101,0.454545455,0.444444444,0.505617978,5.05960625398465,6.49574533885903,-46.43303,-45.26223,1.1708,1.18,0.017,1.3,-2.352774907,1,1,"no attempt",87.7467074786394,-46.43303,-45.52766,"waal_0111"
"waal_0112_2011",31,2011,26,"2011-01-29 12:29:00","Male",11.65625,1084.531286,4361.358985,29,0.371198569,0.410554562,0.218246869,0.652916074,6.98890317816802,8.380538981584,-46.97484,-41.77125,5.20359,0.48,0.257,3.8,0.187338517,1,1,"no attempt",60.4612697166919,-46.97484,-45.69153,"waal_0112"
"waal_0128_2018",409,2018,33,"2018-02-05 08:59:00","Female",12.92708333,1657.992165,7414.212083,29,0.290322581,0.318548387,0.391129032,0.448863636,7.4133626101111,8.91115398904743,-57.3623,-43.90093,13.46137,1.02,0.295,-0.8,0.212841295,1,1,"no attempt",45.2535330301669,-57.3623,-45.837,"waal_0128"
"waal_0128_2018",410,2018,33,"2018-02-28 15:14:00","Female",9.489583333,1558.839062,5261.988177,18,0.29010989,0.294505495,0.415384615,0.414860681,7.35169663217034,8.5682642147334,-46.97911,-38.02285,8.95626,1.02,0.295,-0.8,0.212841295,1,1,"no attempt",59.049007637484,-46.97911,-39.390265,"waal_0128"
"waal_0137_2011",44,2011,NA,"2011-01-14 10:48:00","Male",4.614583333,217.2844291,1411.241644,18,0.41986456,0.428893905,0.151241535,0.739299611,5.38120722845933,7.25222519445431,-46.86238,-45.50818,1.3542,0.48,0.257,3.8,0.963986344,NA,NA,NA,26.50621081951,-46.86238,-46.50538,"waal_0137"
"waal_0139_2013",568,2013,28,"2013-03-19 07:42:00","Female",2.03125,120.5735961,989.0802161,2,0.108247423,0.726804124,0.164948454,0.815028902,4.79226032251176,6.89677543662482,-46.63103596,-45.50334511,1.12769085,2.31,0.183,2.5,-1.377874855,1,1,"failedrep",29.4321138841654,-46.62655256,-45.89930099,"waal_0139"
"waal_0139_2013",569,2013,28,"2013-03-24 07:14:00","Female",1.947916667,79.85892622,654.2827314,3,0.102150538,0.784946237,0.112903226,0.874251497,4.38026165576456,6.48353956904689,-46.93585438,-45.84926684,1.08658754,2.31,0.183,2.5,-1.377874855,1,1,"failedrep",29.6019180228249,-46.93585438,-46.07160714,"waal_0139"
"waal_0139_2013",570,2013,28,"2013-03-31 05:02:00","Female",1.958333333,146.966675,646.591544,4,0.401069519,0.518716578,0.080213904,0.866071429,4.99020586039798,6.47171478756895,-47.01869549,-46.15254451,0.86615098,2.31,0.183,2.5,-1.377874855,1,1,"failedrep",30.5361184571016,-47.01869549,-46.55129427,"waal_0139"
"waal_0184_2017",300,2017,38,"2017-01-29 06:58:00","Male",14.33333333,2585.106457,10971.90762,30,0.312727273,0.200727273,0.486545455,0.292063492,7.85752196868643,9.30309343240849,-65.8649,-45.28308,20.58182,-1.12,-0.02,0.3,-2.151886856,1,1,"no attempt",100.017614948151,-65.8649,-57.0321,"waal_0184"
"waal_0184_2017",301,2017,38,"2017-02-21 12:30:00","Male",2.8125,85.82924761,360.3630765,10,0.688888889,0.248148148,0.062962963,0.797619048,4.45235982964254,5.88711206904283,-47.06875,-46.27176,0.796990000000001,-1.09,0.181,-0.1,-2.151886856,1,1,"no attempt",32.7547725386171,-47.06875,-46.86911,"waal_0184"
"waal_0204_2013",59,2013,27,"2013-03-03 09:08:00","Female",5.083333333,957.8000901,2931.848552,13,0.316221766,0.260780287,0.422997947,0.381381381,6.86463908197825,7.9833884081936,-46.36817,-37.73888,8.62929,2.31,0.183,2.5,0.214210354,1,1,"no attempt",86.1554573740108,-46.36817,-40.72668,"waal_0204"
"waal_0216_2018",407,2018,32,"2018-02-08 09:50:00","Male",7.958333333,415.0367191,2008.999603,29,0.461336828,0.402359109,0.136304063,0.746958637,6.02836699607563,7.60539216720416,-46.45249,-44.8556,1.59688999999999,1.02,0.295,-0.8,-1.86204348,1,1,"no attempt",25.7654056122649,-46.45249,-46.17101,"waal_0216"
"waal_0216_2018",408,2018,32,"2018-03-01 13:29:00","Male",9.791666667,1000.288237,4030.473097,34,0.384451544,0.326943557,0.288604899,0.531141869,6.90804347444983,8.30163904184714,-52.23074,-45.62591,6.60483,-0.03,-0.02,2.4,-1.86204348,1,1,"no attempt",58.3803643256925,-52.23031,-46.57932,"waal_0216"
"waal_0217_2013",545,2013,27,"2013-02-23 13:58:00","Female",8.583333333,1132.193519,5701.867198,19,0.138349515,0.438106796,0.423543689,0.508450704,7.03191219733251,8.64854897877698,-46.35937,-38.54515,7.81422,2.84,0.269,-0.4,1.016826666,1,1,"failedrep",45.0944436155606,-46.35937,-42.254355,"waal_0217"
"waal_0242_2013",563,2013,33,"2013-03-04 11:03:00","Male",14.86458333,1214.210366,7690.558162,22,0.330995792,0.330995792,0.338008415,0.49475891,7.10184923996841,8.94774864270053,-56.10084,-43.84219,12.25865,2.31,0.183,2.5,-1.310121485,1,0,"no attempt",54.1476940849674,-56.10084,-47.70175,"waal_0242"
"waal_0254_2013",69,2013,24,"2013-01-21 14:27:00","Male",8.229166667,1185.933728,4204.119616,21,0.310519645,0.356147022,0.333333333,0.516544118,7.07828569941293,8.34382018449406,-49.10611,-45.07792,4.02819,0.71,0.001,-0.1,0.756214647,1,1,"no attempt",47.0040477942121,-49.10611,-47.32933,"waal_0254"
"waal_0254_2013",70,2013,24,"2013-02-12 16:10:00","Male",10.53125,1137.149717,5663.963558,25,0.263366337,0.426732673,0.30990099,0.579301075,7.03628016230261,8.64187920138393,-52.45229,-46.3213,6.13099,2.84,0.269,-0.4,0.756214647,1,1,"no attempt",40.9958300691915,-52.45229,-49.76489,"waal_0254"
"waal_0254_2015",154,2015,26,"2015-01-13 19:03:00","Male",11.77083333,1125.520294,5034.154821,31,0.363716814,0.355752212,0.280530973,0.559109875,7.02600069128152,8.52400093028789,-50.67533,-46.12519,4.55014,1.35,-0.034,-1.4,0.756214647,1,1,"no attempt",85.2063996959943,-50.67533,-48.38823,"waal_0254"
"waal_0279_2018",415,2018,31,"2018-02-03 15:49:00","Male",23.5,4183.186397,14617.79161,38,0.253215078,0.294456763,0.45232816,0.394299287,8.33882853105184,9.58999466922659,-54.84148,-41.72915,13.11233,1.02,0.295,-0.8,-3.340833394,1,1,"failedrep",84.7274665326069,-54.82945,-49.51844,"waal_0279"
"waal_0279_2018",416,2018,31,"2018-03-10 11:53:00","Male",8.71875,1465.232364,4805.371445,22,0.320191159,0.303464755,0.376344086,0.446397188,7.2897691191128,8.47748962226676,-50.39728,-41.83859,8.55869,-0.03,-0.02,2.4,-3.340833394,1,1,"failedrep",60.4121341935754,-50.3965,-48.08633,"waal_0279"
"waal_0288_2012",509,2012,25,"2012-02-18 09:11:00","Male",8.802083333,613.7696203,2435.07406,24,0.582248521,0.259171598,0.158579882,0.620396601,6.41961964650001,7.79773244983856,-46.35893,-40.84575,5.51318,-1.53,0.002,0.8,-1.387997183,1,1,"no attempt",44.8795730927782,-46.35893,-43.08874,"waal_0288"
"waal_0289_2011",72,2011,24,"2011-01-30 09:53:00","Male",18.65625,1076.008476,6833.038786,59,0.461710453,0.302962549,0.235326998,0.562824507,6.98101361801412,8.82952477104156,-46.77343,-40.27007,6.50336,0.48,0.257,3.8,-2.374952291,1,1,"no attempt",46.4926453003048,-46.77343,-43.3829,"waal_0289"
"waal_0289_2013",571,2013,26,"2013-03-19 04:16:00","Male",1.4375,154.1242069,613.7795627,2,0.248175182,0.598540146,0.153284672,0.796116505,5.03775881564807,6.4196358452807,-46.77194158,-46.33880438,0.433137199999997,2.31,0.183,2.5,-2.374952291,1,1,"no attempt",26.8849426237419,-46.77194158,-46.550476415,"waal_0289"
"waal_0289_2013",572,2013,26,"2013-03-22 11:30:00","Male",1.958333333,142.9244315,840.473137,4,0.160427807,0.689839572,0.14973262,0.821656051,4.96231603953149,6.73396499160026,-46.36562818,-45.31458653,1.05104165,2.31,0.183,2.5,-2.374952291,1,1,"no attempt",23.8271969429604,-46.36562818,-45.85640098,"waal_0289"
"waal_0289_2013",573,2013,26,"2013-03-29 03:07:00","Male",1.447916667,149.2243332,420.252235,8,0.302158273,0.532374101,0.165467626,0.762886598,5.00545076562456,6.04085509053752,-46.35815,-45.35832355,0.99982645,2.31,0.183,2.5,-2.374952291,1,1,"no attempt",31.2911583241488,-46.35815,-45.479856565,"waal_0289"
"waal_0289_2013",574,2013,26,"2013-04-01 10:33:00","Male",0.822916667,169.4813457,330.5706406,2,0.569620253,0.139240506,0.291139241,0.323529412,5.13274286589677,5.80082037503082,-46.35738,-45.17035884,1.18702116,-0.07,-0.222,0.4,-2.374952291,1,1,"no attempt",148.271215212856,-46.35738,-45.2457145,"waal_0289"
"waal_0293_2016",246,2016,29,"2016-01-25 19:14:00","Male",8.708333333,1088.477216,3804.155782,24,0.364832536,0.388755981,0.246411483,0.612052731,6.99253494889834,8.24384937498239,-49.30188,-44.8257,4.47618,3.13,0.331,-3.6,2.223001083,1,0,"no attempt",44.7381133033788,-49.30188,-47.40444,"waal_0293"
"waal_0293_2016",247,2016,29,"2016-02-20 20:25:00","Male",10.59375,2990.50013,8462.00434,20,0.237204724,0.241141732,0.521653543,0.316129032,8.0031959199556,9.043341344161,-65.73147,-46.24486,19.48661,1.35,-0.03,-3.2,2.223001083,1,0,"no attempt",130.496113502891,-65.72886,-55.77541,"waal_0293"
"waal_0293_2016",248,2016,29,"2016-03-09 17:30:00","Male",3.78125,103.2317913,769.2303172,14,0.342541436,0.607734807,0.049723757,0.924369748,4.63697686084075,6.64539042687447,-46.34875,-45.55908,0.789670000000001,4.36,0.091,-0.1,2.223001083,1,0,"no attempt",28.6804860154767,-46.34875,-45.81364,"waal_0293"
"waal_0293_2016",249,2016,29,"2016-03-19 08:40:00","Male",5.947916667,2300.216269,5396.006697,8,0.156140351,0.252631579,0.59122807,0.299376299,7.7407584274967,8.5934144584314,-66.74005,-46.2037,20.53635,4.36,0.091,-0.1,2.223001083,1,0,"no attempt",145.302696981618,-66.74005,-50.12654,"waal_0293"
"waal_0335_2013",564,2013,25,"2013-03-09 04:51:00","Female",10.4375,1368.424136,6955.190145,15,0.245508982,0.245508982,0.508982036,0.325396825,7.22141509106541,8.84724344330806,-47.95763,-37.33804,10.61959,2.31,0.183,2.5,0.027839984,1,1,"no attempt",86.7431603160025,-47.95763,-40.30795,"waal_0335"
"waal_0335_2013",565,2013,25,"2013-03-22 12:48:00","Female",3.572916667,1193.5513,3858.314247,2,0.014619883,0.210526316,0.774853801,0.213649852,7.08468842767878,8.25798564349223,-46.35762,-35.94733,10.41029,2.31,0.183,2.5,0.027839984,1,1,"no attempt",88.9776479664966,-46.35762,-41.71316,"waal_0335"
"waal_0335_2016",288,2016,28,"2016-01-17 18:56:00","Female",10.59375,1235.202232,5950.530616,23,0.311023622,0.273622047,0.415354331,0.397142857,7.1189899862637,8.69123567372311,-48.11516,-36.45823,11.65693,3.13,0.331,-3.6,0.027839984,1,1,"failedrep",78.7882630431989,-48.11516,-44.90802,"waal_0335"
"waal_0335_2018",393,2018,30,"2018-01-25 10:22:00","Female",19.11458333,1701.361249,10047.2402,38,0.401853871,0.197928026,0.400218103,0.330902461,7.43918394433319,9.21505326881065,-47.30645,-31.52766,15.77879,2.72,-0.135,1.8,0.027839984,1,0,"no attempt",72.6414143770092,-47.30645,-37.71256,"waal_0335"
"waal_0335_2018",394,2018,30,"2018-02-22 06:23:00","Female",8.114583333,885.4970755,4503.711382,21,0.255784062,0.380462725,0.363753213,0.511226252,6.78614915456357,8.41265708739329,-47.39409,-42.05246,5.34162999999999,1.02,0.295,-0.8,0.027839984,1,0,"no attempt",43.6454909323876,-47.39409,-46.11926,"waal_0335"
"waal_0338_2013",566,2013,25,"2013-03-10 10:48:00","Male",10.02083333,219.9978973,3060.506796,20,0.364203954,0.590010406,0.04578564,0.927986907,5.39361798857941,8.02633580084086,-47.04495,-46.07395,0.970999999999997,2.31,0.183,2.5,0.533825602,1,1,"no attempt",33.1486610162714,-47.04495,-46.881385,"waal_0338"
"waal_0338_2013",567,2013,25,"2013-03-23 08:03:00","Male",2.25,139.2578582,723.5589113,4,0.404651163,0.525581395,0.069767442,0.8828125,4.93632730953113,6.5841819681886,-46.98657,-46.35322,0.63335,2.31,0.183,2.5,0.533825602,1,1,"no attempt",32.8765358009516,-46.98657,-46.853965,"waal_0338"
"waal_0344_2011",86,2011,23,"2011-02-04 12:53:00","Male",9.9375,897.8526678,3720.529347,33,0.382599581,0.416142558,0.201257862,0.674023769,6.80000598780387,8.2216212347245,-50.03693,-45.56259,4.47434,0.87,0.322,4.5,-0.181353869,1,0,"failedrep",58.3051657607373,-50.03693,-46.09406,"waal_0344"
"waal_0344_2017",317,2017,29,"2017-03-02 05:44:00","Male",5.1875,844.3832231,3194.286836,8,0.311871227,0.287726358,0.400402414,0.418128655,6.7386064473495,8.06911912937645,-46.35743,-42.93191,3.42552,-1.56,0.457,1.5,-0.181353869,1,0,"no attempt",45.7789906558516,-46.35743,-45.19314,"waal_0344"
"waal_0344_2018",358,2018,30,"2018-01-19 03:10:00","Male",6.260416667,451.2569272,1664.631202,26,0.415,0.463333333,0.121666667,0.792022792,6.112036860665,7.41735887757943,-46.43215,-44.27892,2.15323,2.72,-0.135,1.8,-0.181353869,1,0,"failedrep",73.9432893672695,-46.4175,-45.40004,"waal_0344"
"waal_0403_2014",116,2014,24,"2014-01-23 06:14:00","Male",14.30208333,1307.947426,4943.570103,38,0.518221574,0.25728863,0.224489796,0.534039334,7.17621433701973,8.50584304208017,-50.36006,-43.93486,6.4252,-0.13,-0.036,2.4,-0.907415151,1,1,"failedrep",72.6711618216626,-50.36006,-46.83755,"waal_0403"
"waal_0403_2018",389,2018,28,"2018-01-20 07:04:00","Male",23.96875,4325.702899,17427.41686,58,0.177826087,0.352173913,0.47,0.428344791,8.37232992616103,9.76579992672803,-67.74605,-45.63079,22.11526,2.72,-0.135,1.8,-0.907415151,1,0,"no attempt",70.2526892147249,-67.74605,-59.519965,"waal_0403"
"waal_0435_2011",100,2011,21,"2011-02-16 15:54:00","Male",6.520833333,561.4081791,2195.562252,22,0.3984,0.3952,0.2064,0.656914894,6.33044823293459,7.69419344396099,-49.47925,-45.88665,3.5926,0.87,0.322,4.5,-0.852610598,1,1,"no attempt",58.1433608699234,-49.47925,-46.74367,"waal_0435"
"waal_0435_2011",101,2011,21,"2011-03-01 08:34:00","Male",7.145833333,705.9348312,2931.330501,23,0.43877551,0.262390671,0.298833819,0.467532468,6.55952292615053,7.98321169484521,-47.05427,-43.05129,4.00298,-0.79,0.467,4.2,-0.852610598,1,1,"no attempt",46.8356110434879,-47.05069,-46.30194,"waal_0435"
"waal_0435_2018",384,2018,28,"2018-01-20 05:54:00","Male",13.84375,1507.886046,8352.848299,35,0.228162651,0.432228916,0.339608434,0.56,7.31846397939963,9.03035787333156,-51.82566,-46.10273,5.72293,2.72,-0.135,1.8,-0.852610598,1,1,"no attempt",45.8608135610595,-51.82566,-48.26594,"waal_0435"
"waal_0452_2016",174,2016,25,"2016-01-22 11:14:00","Male",6.864583333,792.7785055,2989.29941,25,0.378419453,0.348024316,0.273556231,0.5599022,6.67554387051403,8.00279432789282,-48.03572,-42.32167,5.71405,3.13,0.331,-3.6,-0.728599529,1,1,"no attempt",49.2077834208128,-48.03572,-46.34041,"waal_0452"
"waal_0453_2013",75,2013,22,"2013-02-23 08:54:00","Male",9.760416667,176.078265,3878.835128,24,0.334401709,0.514957265,0.150641026,0.773675762,5.17092858369397,8.26329016279858,-47.20963,-45.5299,1.67973,2.84,0.269,-0.4,-0.546531265,1,1,"no attempt",25.3623916634734,-47.20963,-46.6553,"waal_0453"
"waal_0453_2017",318,2017,26,"2017-02-26 12:12:00","Male",8.010416667,237.2523658,2403.24908,25,0.33984375,0.565104167,0.095052083,0.856015779,5.46912440920007,7.78457688413091,-46.91046,-45.73972,1.17074,-1.09,0.181,-0.1,-0.546531265,1,1,"no attempt",26.8090008117579,-46.91046,-46.562465,"waal_0453"
"waal_0483_2013",575,2013,23,"2013-03-11 07:11:00","Female",2.083333333,262.7825541,985.4500141,7,0.35,0.26,0.39,0.4,5.5713268997037,6.89309840394669,-46.68211873,-44.13416139,2.54795734,2.31,0.183,2.5,0.149519974,1,1,"no attempt",35.001209135963,-46.68211873,-45.47346901,"waal_0483"
"waal_0483_2013",576,2013,23,"2013-03-15 09:26:00","Female",0.958333333,68.99694514,192.6607887,6,0.467391304,0.467391304,0.065217391,0.87755102,4.23406223028383,5.26093107106137,-46.96740134,-46.41944044,0.5479609,2.31,0.183,2.5,0.149519974,1,1,"no attempt",32.2190951348916,-46.96740134,-46.90172393,"waal_0483"
"waal_0483_2013",577,2013,23,"2013-03-20 06:22:00","Female",2.927083333,834.0677465,2009.314311,3,0.135714286,0.357142857,0.507142857,0.41322314,6.72631462987505,7.60554880404607,-46.55302814,-40.2942989,6.25872924,2.31,0.183,2.5,0.149519974,1,1,"no attempt",41.1828519831943,-46.55302814,-40.96330065,"waal_0483"
"waal_0532_2014",113,2014,31,"2014-02-18 18:03:00","Female",11.69791667,1049.443362,5726.517733,24,0.220142602,0.516042781,0.263814617,0.661714286,6.95601517115365,8.65286289948887,-46.36528,-37.55899,8.80629,0.36,-0.009,0.1,-1.346437966,1,1,"failedrep",42.1239692542898,-46.36528,-38.54894,"waal_0532"
"waal_0533_2014",704,2014,31,"2014-04-10 10:52:00","Female",2.822916667,462.3948401,2032.476816,2,0.066666667,0.418518519,0.514814815,0.448412698,6.13641915834262,7.61701043471484,-50.00503,-46.00434,4.00069,1.18,0.017,1.3,-1.727057403,1,1,"no attempt",40.2314531584287,-50.00503,-46.632145,"waal_0533"
"waal_0648_2016",192,2016,24,"2016-01-17 07:46:00","Female",3.09375,312.4748127,1010.374698,8,0.398648649,0.449324324,0.152027027,0.747191011,5.74452386656815,6.91807652915504,-46.3341,-44.84162,1.49248,3.13,0.331,-3.6,-0.877166443,1,1,"no attempt",28.0745380342804,-46.3341,-45.275385,"waal_0648"
"waal_0649_2013",68,2013,NA,"2013-02-20 07:20:00","Female",10.91666667,884.243103,4438.748133,44,0.340974212,0.380133715,0.278892073,0.576811594,6.78473202822481,8.3981276636433,-48.48264,-42.42417,6.05847000000001,2.84,0.269,-0.4,NA,NA,NA,NA,53.0866462006713,-48.4658,-45.63924,"waal_0649"
"waal_0650_2012",510,2012,20,"2012-02-20 13:40:00","Female",14.9375,1910.64631,9750.597235,35,0.225401256,0.336357292,0.438241452,0.434234234,7.55519684600128,9.18508381698769,-47.97557,-32.53223,15.44334,-1.53,0.002,0.8,1.658474874,1,0,"no attempt",68.9768836593413,-47.96913,-38.912005,"waal_0650"
"waal_0650_2014",117,2014,22,"2014-03-01 16:10:00","Female",11.57291667,1617.144901,6784.900788,24,0.30990991,0.256756757,0.433333333,0.372062663,7.38841746657032,8.82245494990709,-48.01527,-33.08451,14.93076,1.34,-0.051,-1.5,1.658474874,1,1,"failedrep",108.0987336997,-48.01527,-43.35072,"waal_0650"
"waal_0650_2014",118,2014,22,"2014-03-17 14:50:00","Female",2.59375,464.4487242,1322.820175,10,0.273092369,0.333333333,0.393574297,0.458563536,6.14085116292482,7.18752123273007,-46.35737,-43.83485,2.52252,1.34,-0.051,-1.5,1.658474874,1,1,"failedrep",42.089259320126,-46.35737,-45.7202,"waal_0650"
"waal_0650_2014",119,2014,22,"2014-03-22 10:30:00","Female",2.145833333,415.9587022,1461.122051,3,0.068292683,0.36097561,0.570731707,0.387434555,6.03058598177563,7.28695994761809,-46.35809,-42.73649,3.62159999999999,1.34,-0.051,-1.5,1.658474874,1,1,"failedrep",49.2585888489372,-46.35809,-45.26022,"waal_0650"
"waal_0650_2019",483,2019,27,"2019-02-18 12:13:00","Female",11.70833333,1844.640073,8026.330788,33,0.2190561,0.370436331,0.410507569,0.474344356,7.52003945505876,8.99048276453027,-48.60107,-32.7444,15.85667,-1.87,0.496,-2.3,1.658474874,1,1,"failedrep",40.9447349518758,-48.60107,-38.65593,"waal_0650"
"waal_0654_2013",79,2013,21,"2013-03-05 03:32:00","Female",12.34375,1662.200655,8168.880079,21,0.213682432,0.330236486,0.456081081,0.419978518,7.41589769917492,9.00808710122432,-46.35783,-32.62568,13.73215,2.31,0.183,2.5,3.300882155,1,1,"no attempt",62.881421611774,-46.35783,-40.30215,"waal_0654"
"waal_0657_2013",579,2013,21,"2013-03-01 08:28:00","Male",5.25,553.8162705,1954.294573,21,0.291666667,0.53968254,0.168650794,0.761904762,6.31683299004526,7.57778457507879,-47.01102632,-44.44457,2.56645632,2.31,0.183,2.5,-2.006755402,1,1,"no attempt",34.8452890710466,-47.01102632,-45.54097,"waal_0657"
"waal_0657_2013",580,2013,21,"2013-03-17 08:39:00","Male",3.927083333,537.558694,2049.159307,13,0.342175066,0.315649867,0.342175066,0.47983871,6.28703795217967,7.62518489387451,-48.94644,-44.52481,4.42163,2.31,0.183,2.5,-2.006755402,1,1,"no attempt",148.447690133687,-48.94644,-46.49564,"waal_0657"
"waal_0657_2013",581,2013,21,"2013-03-23 04:18:00","Male",2.239583333,83.51955235,439.2799941,6,0.654205607,0.271028037,0.074766355,0.783783784,4.4250807643259,6.08513700953955,-46.55939,-46.07976,0.47963,2.31,0.183,2.5,-2.006755402,1,1,"no attempt",29.2804031964406,-46.55939,-46.3105,"waal_0657"
"waal_0657_2013",582,2013,21,"2013-03-27 12:10:00","Male",2.604166667,85.54839702,331.9722245,9,0.58,0.388,0.032,0.923809524,4.44908226281608,5.80505130427212,-47.02984,-46.28782,0.742019999999997,2.31,0.183,2.5,-2.006755402,1,1,"no attempt",67.3639597625892,-47.02984,-46.88571,"waal_0657"
"waal_0657_2019",474,2019,27,"2019-02-06 05:18:00","Male",5.291666667,423.7439681,1700.575014,19,0.40433925,0.477317554,0.118343195,0.801324503,6.04912942402108,7.43872171638227,-46.54392,-45.08772,1.4562,-1.87,0.496,-2.3,-2.006755402,1,1,"no attempt",28.1695906462741,-46.54392,-45.479525,"waal_0657"
"waal_0657_2019",475,2019,27,"2019-02-14 12:06:00","Male",7.677083333,515.1268012,2607.405157,28,0.407608696,0.411684783,0.180706522,0.694954128,6.2444130862799,7.86611081305905,-48.67766,-45.21856,3.45910000000001,-1.87,0.496,-2.3,-2.006755402,1,1,"no attempt",43.1021319122038,-48.67766,-46.24208,"waal_0657"
"waal_0660_2013",583,2013,21,"2013-03-20 10:28:00","Male",3.739583333,949.2746607,2184.815805,8,0.133704735,0.426183844,0.440111421,0.491961415,6.85569817791589,7.6892868042051,-46.35986,-39.53965,6.82021,2.31,0.183,2.5,-0.319166963,1,1,"no attempt",32.085362892101,-46.35986,-40.45986,"waal_0660"
